269528901;41.26213;-8.662482;-0.1511888;0.7201599
269528913;41.25405;-8.653573;-0.1510333;0.720019
269528889;41.27731;-8.677596;-0.1514526;0.720425
269528890;41.27653;-8.67719;-0.1514455;0.7204113
269528891;41.27584;-8.676509;-0.1514336;0.7203994
269528903;41.26026;-8.661423;-0.1511703;0.7201273
269528905;41.25945;-8.660496;-0.1511542;0.7201133
269528902;41.2606;-8.661663;-0.1511745;0.7201332
269529037;41.2975;-8.695682;-0.1517683;0.7207775
269529038;41.29356;-8.689819;-0.151666;0.7207086
269529044;41.28773;-8.682198;-0.1515329;0.7206069
269529046;41.28374;-8.679667;-0.1514888;0.7205372
269529043;41.28877;-8.682907;-0.1515453;0.720625
269529039;41.2908;-8.685631;-0.1515929;0.7206604
269529047;41.28315;-8.679358;-0.1514834;0.7205269
269533013;41.26394;-8.63364;-0.1506854;0.7201915
269533016;41.26261;-8.635228;-0.1507132;0.7201684
269533011;41.2643;-8.632975;-0.1506738;0.7201979
269532995;41.26772;-8.619111;-0.1504319;0.7202576
269532994;41.26773;-8.618722;-0.1504251;0.7202577
269532999;41.26537;-8.623669;-0.1505114;0.7202166
269533001;41.2653;-8.623926;-0.1505159;0.7202154
269533006;41.26566;-8.63039;-0.1506287;0.7202216
269533008;41.26548;-8.631763;-0.1506527;0.7202185
269533005;41.26575;-8.629481;-0.1506129;0.7202233
269559164;41.23037;-8.667868;-0.1512828;0.7196057
269559618;41.2282;-8.66856;-0.1512949;0.7195678
269560257;41.22607;-8.669017;-0.1513029;0.7195306
269560258;41.22556;-8.669129;-0.1513049;0.7195217
269560437;41.22769;-8.668652;-0.1512965;0.719559
269560559;41.22893;-8.668288;-0.1512902;0.7195806
269560561;41.23018;-8.668087;-0.1512867;0.7196025
269560562;41.22966;-8.668241;-0.1512893;0.7195932
269560816;41.2312;-8.667651;-0.151279;0.7196203
269560808;41.23501;-8.667521;-0.1512768;0.7196867
269560809;41.23479;-8.667383;-0.1512744;0.7196829
269560810;41.23446;-8.667124;-0.1512699;0.7196771
269560812;41.234;-8.666852;-0.1512651;0.7196692
269560813;41.23376;-8.666769;-0.1512637;0.7196649
269560817;41.23081;-8.667829;-0.1512821;0.7196134
269560879;41.234;-8.666739;-0.1512631;0.7196692
269561097;41.2384;-8.667978;-0.1512848;0.7197458
269561098;41.23857;-8.667915;-0.1512837;0.7197488
269562193;41.22454;-8.68292;-0.1515456;0.7195039
269562194;41.22234;-8.685418;-0.1515891;0.7194655
269562187;41.23044;-8.675339;-0.1514132;0.7196069
269562271;41.24054;-8.650257;-0.1509755;0.7197832
269562180;41.23808;-8.664027;-0.1512158;0.7197402
269522188;41.2395;-8.644793;-0.1508801;0.7197651
251059210;41.22626;-8.626217;-0.1505559;0.719534
135809949;41.22178;-8.626709;-0.1505645;0.7194557
242027523;41.25371;-8.616606;-0.1503881;0.7200131
251059196;41.25056;-8.617716;-0.1504075;0.7199581
251059207;41.23413;-8.627053;-0.1505705;0.7196714
135809944;41.22427;-8.626314;-0.1505576;0.7194993
242027520;41.25273;-8.616865;-0.1503927;0.719996
269533021;41.25882;-8.639454;-0.1507869;0.7201022
269533022;41.25794;-8.642528;-0.1508406;0.7200869
264117456;41.23008;-8.65442;-0.1510481;0.7196006
264117423;41.23959;-8.639116;-0.150781;0.7197666
264117421;41.23955;-8.637994;-0.1507614;0.7197659
264117422;41.23958;-8.638885;-0.150777;0.7197665
264117438;41.24086;-8.647492;-0.1509272;0.7197888
264117439;41.24069;-8.648076;-0.1509374;0.7197859
264117457;41.22947;-8.655026;-0.1510587;0.71959
264117459;41.22809;-8.656844;-0.1510904;0.7195659
264117460;41.22684;-8.658689;-0.1511226;0.7195442
264117461;41.2265;-8.659425;-0.1511355;0.7195382
264117471;41.22577;-8.667397;-0.1512746;0.7195255
264117475;41.2258;-8.668232;-0.1512892;0.7195259
264117483;41.23101;-8.680797;-0.1515085;0.7196169
264117490;41.23134;-8.681616;-0.1515228;0.7196226
264117496;41.23154;-8.6823;-0.1515347;0.7196261
264117497;41.2317;-8.683032;-0.1515475;0.7196289
264117498;41.23183;-8.683812;-0.1515611;0.7196313
264117500;41.232;-8.686237;-0.1516034;0.7196341
264117431;41.24087;-8.644449;-0.1508741;0.7197889
264117432;41.24096;-8.644952;-0.1508829;0.7197905
251059200;41.24255;-8.622641;-0.1504935;0.7198184
251059197;41.24845;-8.618868;-0.1504276;0.7199213
269562183;41.23687;-8.665908;-0.1512486;0.7197191
269562186;41.23449;-8.669707;-0.1513149;0.7196776
264119193;41.22566;-8.666693;-0.1512623;0.7195235
264119194;41.22569;-8.665925;-0.1512489;0.719524
269562195;41.21914;-8.689074;-0.1516529;0.7194098
269562188;41.22941;-8.67684;-0.1514394;0.7195889
269562189;41.22898;-8.677444;-0.15145;0.7195815
264117467;41.22591;-8.664204;-0.1512189;0.7195278
269560814;41.23351;-8.666724;-0.1512629;0.7196605
269560807;41.23541;-8.667675;-0.1512795;0.7196937
269560815;41.23143;-8.667516;-0.1512767;0.7196243
90376958;41.23313;-8.666619;-0.151261;0.7196538
264117435;41.24103;-8.646454;-0.1509091;0.7197918
269524082;41.24077;-8.646329;-0.1509069;0.7197872
269524083;41.24081;-8.645928;-0.1508999;0.7197878
269524079;41.24059;-8.646741;-0.1509141;0.7197841
269524078;41.24074;-8.646008;-0.1509013;0.7197866
269524080;41.2407;-8.646597;-0.1509116;0.719786
269524227;41.24104;-8.645723;-0.1508963;0.7197918
264117433;41.24102;-8.64547;-0.1508919;0.7197915
269524226;41.24103;-8.645628;-0.1508947;0.7197917
269533014;41.2637;-8.634133;-0.1506941;0.7201875
269533015;41.2632;-8.634627;-0.1507027;0.7201786
269533012;41.26417;-8.633126;-0.1506765;0.7201957
269532998;41.2655;-8.623328;-0.1505055;0.7202189
269533009;41.26542;-8.632165;-0.1506597;0.7202174
269533010;41.26525;-8.632465;-0.1506649;0.7202144
269533002;41.2653;-8.624239;-0.1505214;0.7202154
269533852;41.25371;-8.656068;-0.1510769;0.7200131
269528910;41.25606;-8.654592;-0.1510511;0.7200541
269533851;41.25419;-8.655103;-0.15106;0.7200214
269528908;41.25686;-8.655542;-0.1510677;0.720068
269528907;41.25696;-8.655767;-0.1510716;0.7200698
269528906;41.25729;-8.656383;-0.1510824;0.7200756
242027521;41.25322;-8.616679;-0.1503894;0.7200045
242027517;41.25108;-8.617516;-0.150404;0.7199672
264119299;41.23933;-8.61682;-0.1503919;0.7197621
264119300;41.23923;-8.616069;-0.1503788;0.7197604
269562179;41.23827;-8.663432;-0.1512054;0.7197435
269523958;41.23989;-8.644221;-0.1508701;0.7197718
269523960;41.23986;-8.644729;-0.150879;0.7197714
269523955;41.2402;-8.643998;-0.1508662;0.7197773
269523956;41.24002;-8.64406;-0.1508673;0.7197741
264119211;41.22894;-8.655362;-0.1510646;0.7195807
264117458;41.22901;-8.655616;-0.151069;0.719582
264119216;41.23082;-8.653674;-0.1510351;0.7196135
264119208;41.22759;-8.657255;-0.1510976;0.7195572
264119209;41.22789;-8.65683;-0.1510902;0.7195625
264117455;41.2306;-8.654078;-0.1510422;0.7196097
269529040;41.29025;-8.684743;-0.1515774;0.7206507
269529042;41.28936;-8.683505;-0.1515557;0.7206352
269529041;41.2897;-8.683891;-0.1515625;0.7206411
242027538;41.26229;-8.616058;-0.1503786;0.7201627
242027542;41.26387;-8.614723;-0.1503553;0.7201904
242027540;41.26345;-8.615295;-0.1503653;0.720183
242027536;41.26196;-8.616151;-0.1503802;0.720157
242027544;41.26418;-8.614186;-0.1503459;0.7201958
242027545;41.26453;-8.613765;-0.1503386;0.7202019
242027546;41.26477;-8.613574;-0.1503352;0.7202062
242027547;41.26538;-8.613297;-0.1503304;0.7202168
242027539;41.26271;-8.615809;-0.1503742;0.7201701
264119305;41.23978;-8.608851;-0.1502528;0.7197699
264117499;41.23188;-8.68447;-0.1515726;0.719632
269522190;41.23809;-8.643692;-0.1508609;0.7197404
90376962;41.23799;-8.667909;-0.1512835;0.7197387
269559169;41.23501;-8.667407;-0.1512748;0.7196867
269560945;41.23652;-8.667991;-0.151285;0.719713
269561036;41.23588;-8.667691;-0.1512797;0.7197019
269561096;41.23827;-8.667964;-0.1512845;0.7197435
135809969;41.22479;-8.629356;-0.1506107;0.7195083
135809971;41.22467;-8.628883;-0.1506024;0.7195061
135809973;41.22448;-8.628488;-0.1505955;0.7195029
135809974;41.22422;-8.628106;-0.1505889;0.7194984
135809975;41.22392;-8.627796;-0.1505834;0.7194932
135809980;41.22281;-8.627403;-0.1505766;0.7194738
264119253;41.24061;-8.644092;-0.1508679;0.7197844
264119258;41.24004;-8.641849;-0.1508287;0.7197745
264119259;41.23981;-8.641107;-0.1508158;0.7197705
264119261;41.23954;-8.639981;-0.1507961;0.7197658
264119263;41.23947;-8.63954;-0.1507884;0.7197645
264119264;41.2394;-8.638853;-0.1507764;0.7197633
264119266;41.2394;-8.637217;-0.1507479;0.7197633
264119271;41.24;-8.633432;-0.1506818;0.7197738
264119279;41.24131;-8.630147;-0.1506245;0.7197967
264119280;41.24148;-8.62962;-0.1506153;0.7197996
264119281;41.24162;-8.628928;-0.1506032;0.7198021
264119282;41.24169;-8.628456;-0.150595;0.7198033
264119284;41.24171;-8.627179;-0.1505727;0.7198036
264119285;41.24165;-8.626659;-0.1505636;0.7198026
264119286;41.24158;-8.626245;-0.1505564;0.7198014
269522183;41.24286;-8.647983;-0.1509358;0.7198237
269522184;41.24273;-8.647833;-0.1509332;0.7198213
269522185;41.24235;-8.647535;-0.150928;0.7198148
269522186;41.24115;-8.646394;-0.150908;0.7197939
269522187;41.24063;-8.645865;-0.1508988;0.7197848
269522212;41.2263;-8.634615;-0.1507025;0.7195346
269522224;41.22484;-8.631397;-0.1506463;0.7195092
269522289;41.24045;-8.648035;-0.1509367;0.7197817
269522291;41.24049;-8.647752;-0.1509317;0.7197824
269522292;41.24047;-8.647477;-0.1509269;0.719782
269522293;41.24036;-8.647174;-0.1509217;0.7197801
269522295;41.24022;-8.646979;-0.1509183;0.7197777
269522296;41.24005;-8.646763;-0.1509145;0.7197746
269522297;41.23995;-8.646537;-0.1509105;0.7197729
269522298;41.23993;-8.646245;-0.1509054;0.7197726
269522301;41.24;-8.645782;-0.1508974;0.7197738
269522302;41.23999;-8.645569;-0.1508936;0.7197735
269522303;41.23991;-8.645332;-0.1508895;0.7197723
269522304;41.23979;-8.645148;-0.1508863;0.7197701
269523887;41.23949;-8.644355;-0.1508725;0.7197649
269523888;41.23966;-8.644298;-0.1508715;0.7197679
269523889;41.23981;-8.64418;-0.1508694;0.7197704
269523890;41.23992;-8.643987;-0.150866;0.7197724
269523891;41.24;-8.64368;-0.1508607;0.7197738
269523893;41.24004;-8.642806;-0.1508454;0.7197745
269523894;41.24004;-8.6424;-0.1508383;0.7197744
269523895;41.23998;-8.641967;-0.1508308;0.7197735
269523896;41.23985;-8.641478;-0.1508222;0.7197711
269523954;41.24041;-8.644058;-0.1508673;0.7197809
269523959;41.23984;-8.644447;-0.1508741;0.719771
269523961;41.23996;-8.644982;-0.1508834;0.7197731
269524066;41.24049;-8.645869;-0.1508989;0.7197824
269524067;41.24033;-8.645845;-0.1508985;0.7197795
269524068;41.24018;-8.645919;-0.1508998;0.7197769
269524069;41.24007;-8.646067;-0.1509023;0.719775
269524070;41.24002;-8.646255;-0.1509056;0.7197741
269524072;41.24004;-8.646498;-0.1509099;0.7197744
269524074;41.24014;-8.646688;-0.1509132;0.7197762
269524075;41.24028;-8.646796;-0.1509151;0.7197787
269524076;41.24046;-8.646813;-0.1509154;0.7197818
269524081;41.24075;-8.646456;-0.1509091;0.7197869
269524144;41.241;-8.64737;-0.1509251;0.7197912
269524145;41.2411;-8.647657;-0.1509301;0.7197931
269524146;41.24129;-8.647802;-0.1509326;0.7197964
269524147;41.2415;-8.64778;-0.1509322;0.7197999
269524148;41.24164;-8.647657;-0.1509301;0.7198024
269524149;41.24172;-8.647469;-0.1509268;0.7198038
269524150;41.24174;-8.647221;-0.1509225;0.7198041
269524153;41.24166;-8.647001;-0.1509186;0.7198028
269524154;41.24145;-8.646735;-0.150914;0.7197991
269522193;41.23246;-8.637553;-0.1507537;0.7196421
264119276;41.24009;-8.633012;-0.1506745;0.7197753
251059201;41.24144;-8.623372;-0.1505062;0.7197989
251059202;41.24088;-8.623727;-0.1505124;0.7197891
264117410;41.24191;-8.628057;-0.150588;0.719807
264117411;41.24187;-8.628511;-0.1505959;0.7198065
264117412;41.2418;-8.629037;-0.1506051;0.7198052
264117415;41.24097;-8.631442;-0.1506471;0.7197907
264117418;41.24029;-8.633083;-0.1506757;0.7197789
264117419;41.2401;-8.633927;-0.1506905;0.7197755
264117440;41.24048;-8.648726;-0.1509487;0.7197821
264117442;41.23994;-8.649718;-0.1509661;0.7197728
264117443;41.23953;-8.650304;-0.1509763;0.7197656
264117445;41.23721;-8.653197;-0.1510268;0.7197251
264117446;41.23675;-8.653556;-0.151033;0.719717
264117447;41.23613;-8.653883;-0.1510388;0.7197062
264117448;41.23556;-8.654049;-0.1510416;0.7196963
264117449;41.23441;-8.654081;-0.1510422;0.7196762
264117450;41.23386;-8.653985;-0.1510405;0.7196665
264117451;41.23271;-8.653699;-0.1510355;0.7196466
264117452;41.23212;-8.65364;-0.1510345;0.7196362
264117453;41.23166;-8.653686;-0.1510353;0.7196282
264117454;41.23126;-8.653762;-0.1510366;0.7196212
264117463;41.22627;-8.660155;-0.1511482;0.7195341
264117465;41.22612;-8.660831;-0.15116;0.7195316
264117466;41.22604;-8.661486;-0.1511714;0.7195302
264117468;41.2258;-8.666142;-0.1512527;0.719526
264117476;41.22582;-8.668718;-0.1512977;0.7195263
264117478;41.22602;-8.669837;-0.1513172;0.7195298
264117479;41.22621;-8.670491;-0.1513286;0.7195331
264117480;41.22643;-8.671041;-0.1513382;0.7195369
264119200;41.22591;-8.661487;-0.1511715;0.7195278
264119201;41.22597;-8.660913;-0.1511614;0.7195289
264119214;41.23005;-8.654155;-0.1510435;0.7196001
264119217;41.23122;-8.653531;-0.1510326;0.7196206
264119218;41.23163;-8.653441;-0.151031;0.7196277
264119220;41.2321;-8.653408;-0.1510305;0.7196359
264119221;41.23271;-8.653456;-0.1510313;0.7196466
264119224;41.23389;-8.653724;-0.151036;0.7196672
264119229;41.23556;-8.653816;-0.1510376;0.7196962
264119230;41.23615;-8.653607;-0.1510339;0.7197066
264119231;41.23669;-8.653309;-0.1510287;0.719716
264119237;41.2379;-8.652076;-0.1510072;0.7197371
264119238;41.23812;-8.65177;-0.1510019;0.719741
264117444;41.23775;-8.652628;-0.1510168;0.7197346
264119249;41.24083;-8.646343;-0.1509072;0.7197883
264117424;41.23996;-8.640942;-0.1508129;0.7197732
269524211;41.24137;-8.646382;-0.1509078;0.7197977
269524212;41.24154;-8.646388;-0.1509079;0.7198007
269524213;41.24171;-8.646304;-0.1509065;0.7198036
269524214;41.24183;-8.646121;-0.1509033;0.7198058
269524216;41.24189;-8.645871;-0.1508989;0.7198067
269524217;41.24184;-8.645614;-0.1508944;0.719806
269524218;41.24175;-8.645444;-0.1508915;0.7198043
269524219;41.24161;-8.645335;-0.1508896;0.7198019
269524221;41.24144;-8.645302;-0.150889;0.7197989
269524222;41.24128;-8.645373;-0.1508902;0.7197961
269524223;41.24117;-8.645515;-0.1508927;0.7197941
269524225;41.2411;-8.645733;-0.1508965;0.7197931
269524255;41.24087;-8.644136;-0.1508686;0.719789
269524256;41.24099;-8.644569;-0.1508762;0.7197911
269524258;41.24115;-8.644841;-0.1508809;0.7197939
269524259;41.24131;-8.644992;-0.1508836;0.7197967
269524261;41.24168;-8.645211;-0.1508874;0.7198031
269524262;41.24185;-8.645375;-0.1508903;0.719806
269524264;41.24195;-8.645602;-0.1508942;0.7198077
269524265;41.24198;-8.645898;-0.1508994;0.7198083
269524268;41.24188;-8.646503;-0.15091;0.7198066
269524269;41.24188;-8.646754;-0.1509143;0.7198066
269524270;41.24196;-8.646995;-0.1509185;0.719808
269524526;41.2404;-8.64908;-0.1509549;0.7197808
269525087;41.25034;-8.650223;-0.1509749;0.7199542
269525088;41.24952;-8.649695;-0.1509657;0.7199399
269525089;41.24905;-8.649423;-0.1509609;0.7199318
269525090;41.24863;-8.649233;-0.1509576;0.7199244
269528912;41.25471;-8.653536;-0.1510327;0.7200305
269562177;41.23859;-8.662135;-0.1511828;0.7197492
269562190;41.228;-8.678836;-0.1514743;0.7195644
269562191;41.22716;-8.679891;-0.1514927;0.7195497
269562296;41.24445;-8.648396;-0.150943;0.7198515
269559619;41.22774;-8.668782;-0.1512988;0.7195598
269559168;41.23447;-8.667008;-0.1512678;0.7196773
269525092;41.2471;-8.648877;-0.1509514;0.7198977
269533018;41.25968;-8.637095;-0.1507457;0.7201173
269533019;41.25938;-8.637516;-0.1507531;0.720112
269533017;41.2599;-8.636734;-0.1507394;0.720121
242027549;41.26576;-8.613136;-0.1503276;0.7202234
269533024;41.25511;-8.652193;-0.1510093;0.7200375
264119265;41.23936;-8.637869;-0.1507592;0.7197626
264119298;41.23967;-8.618178;-0.1504156;0.719768
251059208;41.23248;-8.626888;-0.1505676;0.7196425
251059205;41.23621;-8.626621;-0.1505629;0.7197075
251059206;41.23531;-8.626908;-0.1505679;0.7196919
251059209;41.2292;-8.626554;-0.1505618;0.7195853
135809942;41.22472;-8.626237;-0.1505562;0.719507
269522195;41.23084;-8.635778;-0.1507228;0.7196139
269522201;41.22804;-8.635339;-0.1507151;0.7195651
269522205;41.22765;-8.635324;-0.1507148;0.7195582
269522207;41.22733;-8.635246;-0.1507135;0.7195526
269522199;41.22935;-8.635171;-0.1507122;0.7195879
269522198;41.22981;-8.635201;-0.1507127;0.7195959
269522197;41.23019;-8.635324;-0.1507148;0.7196026
269522196;41.23059;-8.635568;-0.1507191;0.7196096
264119207;41.22734;-8.657614;-0.1511039;0.7195529
264119301;41.2392;-8.615414;-0.1503673;0.7197598
90376961;41.23637;-8.667802;-0.1512817;0.7197105
264117429;41.24061;-8.643248;-0.1508531;0.7197844
264119243;41.23937;-8.650156;-0.1509737;0.7197627
264119252;41.24082;-8.645617;-0.1508945;0.7197881
264119251;41.24082;-8.645714;-0.1508962;0.7197881
264119283;41.24173;-8.627963;-0.1505864;0.719804
269533023;41.25732;-8.644074;-0.1508676;0.720076
269528892;41.27454;-8.675075;-0.1514086;0.7203767
269562275;41.23869;-8.661426;-0.1511704;0.7197509
269562178;41.23847;-8.6627;-0.1511926;0.7197471
90376960;41.23547;-8.667579;-0.1512778;0.7196947
269522182;41.24317;-8.648339;-0.150942;0.7198291
242027551;41.26619;-8.612679;-0.1503196;0.7202309
242027535;41.26028;-8.616294;-0.1503827;0.7201278
264119191;41.22564;-8.667787;-0.1512814;0.7195232
264119192;41.22565;-8.66718;-0.1512708;0.7195234
264119186;41.2262;-8.670882;-0.1513354;0.719533
264117501;41.23243;-8.693076;-0.1517228;0.7196417
130216306;41.24782;-8.66265;-0.1511918;0.7199102
264119225;41.23444;-8.653821;-0.1510377;0.7196767
269559620;41.22755;-8.668936;-0.1513015;0.7195566
269559621;41.22729;-8.669309;-0.151308;0.719552
269559622;41.22714;-8.669655;-0.151314;0.7195493
269559623;41.22676;-8.6707;-0.1513323;0.7195426
269559624;41.22672;-8.670912;-0.151336;0.719542
269559625;41.22672;-8.671107;-0.1513394;0.719542
269559626;41.22673;-8.671277;-0.1513423;0.7195421
269559627;41.22675;-8.671424;-0.1513449;0.7195425
90376956;41.22931;-8.668208;-0.1512888;0.7195872
269561174;41.23849;-8.668072;-0.1512864;0.7197474
269561175;41.23838;-8.668016;-0.1512854;0.7197455
269561180;41.23697;-8.668105;-0.151287;0.7197209
269559167;41.23363;-8.666633;-0.1512613;0.7196627
269560510;41.22554;-8.668994;-0.1513025;0.7195214
269561168;41.23849;-8.667978;-0.1512848;0.7197475
269561173;41.23863;-8.668158;-0.1512879;0.7197499
242027533;41.25998;-8.616307;-0.1503829;0.7201224
278723413;41.23414;-8.643014;-0.150849;0.7196715
278724787;41.23045;-8.634516;-0.1507007;0.7196072
278725464;41.22207;-8.63376;-0.1506875;0.7194608
278725745;41.22063;-8.623581;-0.1505099;0.7194356
278725754;41.22021;-8.62357;-0.1505097;0.7194284
279101017;41.2534;-8.656759;-0.151089;0.7200077
279101194;41.23811;-8.665463;-0.1512409;0.7197408
279101198;41.23859;-8.667676;-0.1512795;0.7197493
279906793;41.2222;-8.660888;-0.151161;0.7194631
279906794;41.22239;-8.66092;-0.1511616;0.7194664
279906796;41.22262;-8.660962;-0.1511623;0.7194705
279906798;41.22281;-8.660975;-0.1511625;0.7194737
279906759;41.22515;-8.669188;-0.1513059;0.7195146
279906800;41.22301;-8.660975;-0.1511625;0.7194774
279906801;41.22327;-8.660944;-0.151162;0.7194818
279906802;41.2235;-8.660925;-0.1511617;0.7194857
279906803;41.22368;-8.66093;-0.1511617;0.719489
279906804;41.22385;-8.660954;-0.1511622;0.719492
279906807;41.22404;-8.661015;-0.1511632;0.7194953
279906809;41.22427;-8.661103;-0.1511648;0.7194992
279906810;41.22442;-8.661187;-0.1511662;0.7195019
279906811;41.22463;-8.661268;-0.1511676;0.7195055
279906812;41.22481;-8.661307;-0.1511683;0.7195087
279906813;41.22496;-8.661339;-0.1511689;0.7195112
279906814;41.22511;-8.661322;-0.1511686;0.7195138
279906815;41.22527;-8.661264;-0.1511676;0.7195167
279906816;41.22543;-8.661174;-0.151166;0.7195196
279906817;41.22562;-8.661004;-0.151163;0.7195229
279906818;41.22577;-8.660845;-0.1511603;0.7195255
279906820;41.22589;-8.660671;-0.1511572;0.7195276
279906821;41.22598;-8.660522;-0.1511546;0.719529
279906880;41.22598;-8.670718;-0.1513326;0.7195292
279906883;41.22582;-8.670479;-0.1513284;0.7195263
279906884;41.22517;-8.669732;-0.1513154;0.719515
279906889;41.22465;-8.669247;-0.1513069;0.7195058
279906930;41.22106;-8.660311;-0.1511509;0.7194432
279906898;41.22587;-8.666145;-0.1512528;0.7195272
279907037;41.22619;-8.664969;-0.1512322;0.7195327
279906932;41.21936;-8.658729;-0.1511233;0.7194136
279907040;41.22649;-8.665304;-0.1512381;0.7195379
279907041;41.22662;-8.665463;-0.1512409;0.7195402
